CODE_CLIENT;Raison;Statut marital;Titre;Titre CoEmp;Garantie;Assurance;Logement;Type logement;Profession;Enfants;Ancienneté bancaire;Salaire;Salaire CoEmp;Nb Pers;Revenu / tête;Loyer;Âge;Emprunts courants;Durée emprunt;Remboursement;Succès
560;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;3;20;0;0;5;0;4;44;372;4;Normal;O
623;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;0;23;0;0;2;0;224;48;2529;3;Rapide;O
784;Courrier;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;1;16;0;0;3;0;248;44;0;3;Rapide;O
842;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;1;22;0;0;3;0;988;50;744;2;Lent;O
1157;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;3;20;0;0;5;0;1632;37;0;3;Rapide;O
1423;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;0;8;0;0;2;0;1432;54;0;4;Normal;O
1443;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;3;8;0;0;5;0;238;36;372;3;Rapide;O
1450;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;0;29;0;0;2;0;24;54;155;4;Normal;O
1740;Courrier;Célibataire;Mme;M.;Oui;Non;Propriétaire;Appartement;Chômeur;0;0;0;0;2;0;;22;0;4;Normal;O
262;TV;Concubin;M.;Mlle;Oui;Non;Propriétaire;Appartement;Employé;1;16;6460;6892;3;4450;972;41;452;4;Normal;N
341;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;0;8;8688;13387;2;11037;152;36;3038;4;Normal;N
536;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;2;7;6705;5491;4;3049;154;26;124;3;Rapide;N
576;Autre;Célibataire;M.;Mlle;Oui;Non;Propriétaire;Appartement;Employé;0;7;5328;0;2;2664;112;27;0;4;Normal;N
600;Autre;Célibataire;M.;Aucun;Oui;Non;Propriétaire;Appartement;Employé;12;2;6258;0;13;481;2;21;0;4;Normal;O
690;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;1;18;7099;0;3;2366;;40;0;3;Rapide;N
723;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;2;10;8083;0;4;2020;188;33;620;4;Normal;N
727;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;0;10;7934;4804;2;6369;216;55;620;4;Normal;N
872;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;4;7488;9806;3;5764;3968;51;124;3;Rapide;N
901;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;1;0;8222;0;2;4111;;36;0;3;Normal;N
987;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;1;3;7003;0;3;2334;17;26;0;4;Normal;N
1052;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;1;7200;0;1;7200;;33;0;3;Normal;N
1163;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;21;4608;7084;4;2923;12;34;0;3;Rapide;N
1262;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;4;9;8211;10347;6;4426;28;38;744;4;Normal;N
1434;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;5;9254;9465;3;6239;976;40;0;4;Normal;N
1702;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;3;11;7075;4819;5;2378;9;41;186;3;Rapide;N
1817;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;13;8064;11558;4;4905;784;34;1819;4;Normal;N
30;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;17;2880;3931;3;2270;276;38;930;4;Normal;O
40;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;3;6902;0;1;6902;916;43;0;3;Rapide;O
77;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;2;5812;0;3;1937;12;34;0;4;Normal;O
96;Courrier;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;10;7420;0;1;7420;644;47;868;3;Normal;O
131;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;5;6436;0;1;6436;;22;155;4;Normal;O
252;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;0;4;8280;8347;2;8313;96;43;1116;3;Rapide;O
255;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;19;8990;13152;3;7380;96;36;691;4;Normal;O
264;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;9;8131;0;1;8131;;26;806;4;Normal;O
370;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;1;22;10934;9355;3;6763;1864;50;868;4;Normal;O
372;TV;Célibataire;Mme;Aucun;Non;Oui;Propriétaire;Appartement;Employé;3;7;4454;0;4;1113;88;40;486;4;Normal;O
465;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;2;6897;0;1;6897;1236;38;1178;4;Normal;O
531;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;4;6782;0;1;6782;;35;306;3;Rapide;O
543;Autre;Veuf;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;17;7344;0;3;2448;;37;0;3;Normal;O
644;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;2;13;8712;0;4;2178;16;30;1736;1;Rapide;O
685;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;3;15;6912;0;5;1382;;33;620;4;Normal;O
725;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;14;7248;6096;3;4448;96;32;496;4;Normal;O
744;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;3;17;7003;10286;5;3457;432;37;0;4;Normal;O
759;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;0;16;6144;7257;2;6700;;57;0;3;Normal;O
765;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;15;5664;0;1;5664;1388;33;0;3;Rapide;O
836;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;7;7008;0;1;7008;148;32;0;4;Normal;O
868;Courrier;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;12;7296;0;1;7296;82;39;0;1;Rapide;O
881;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;3;15;8035;11073;5;3821;1484;41;2232;3;Rapide;O
922;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;1;15;7776;0;3;2592;192;31;1364;3;Rapide;O
957;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;0;25;6432;8395;2;7413;116;45;372;4;Normal;O
1018;TV;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;5;5553;0;1;5553;;25;0;3;Rapide;O
1034;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;5;6460;0;1;6460;64;32;0;4;Normal;O
1076;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;20;7296;0;1;7296;;47;0;4;Normal;O
1123;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;20;9235;0;1;9235;16;49;0;3;Normal;O
1137;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;0;23;11486;15897;2;13691;324;49;1178;4;Normal;O
1161;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;0;25;6523;10550;2;8536;144;37;0;4;Normal;O
1211;Courrier;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;3;6585;0;1;6585;;43;930;3;Normal;O
1254;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;9;6336;6748;4;3271;28;39;372;4;Normal;O
1277;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;5;12;6240;0;7;891;2416;43;744;4;Normal;O
1279;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;16;6681;0;3;2227;;34;0;4;Normal;O
1299;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;10;7296;0;1;7296;16;30;706;1;Rapide;O
1315;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;9;6019;0;1;6019;1672;34;0;4;Normal;O
1339;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;1;10;6336;10315;3;5550;;45;744;3;Normal;O
1359;Courrier;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;3;1;7564;8097;5;3132;2364;40;812;1;Rapide;O
1372;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;4;6720;7516;4;3559;;35;0;4;Normal;O
1431;Autre;Célibataire;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;0;16;8131;0;2;4065;224;34;0;4;Normal;O
1461;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;3;23;5001;5596;5;2119;;33;496;4;Normal;O
1483;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;10;9024;0;1;9024;1248;53;496;4;Normal;O
1509;Courrier;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;12;7248;0;1;7248;72;31;868;3;Normal;O
1523;Autre;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Employé;2;2;6019;8875;4;3723;1764;30;372;4;Normal;O
1552;Courrier;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;12;11049;0;1;11049;;35;0;4;Normal;O
1562;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;4;8;6460;0;6;1076;232;40;992;4;Normal;O
1571;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;11;7099;0;1;7099;114;33;868;3;Rapide;O
1583;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;2;18;7296;3768;4;2766;;40;0;3;Rapide;O
1636;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;8;9792;0;3;3264;166;40;1178;3;Normal;O
1649;Courrier;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;24;6336;0;1;6336;176;44;0;3;Normal;O
1650;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;0;11;8083;0;1;8083;14;36;744;3;Rapide;O
1661;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé;2;11;7320;0;4;1830;616;35;248;4;Normal;O
1833;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;2;5812;0;3;1937;12;35;0;4;Normal;O
1843;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;18;11136;16483;4;6904;24;34;1240;4;Normal;O
1833;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé;2;2;5812;0;3;1937;12;35;0;4;Normal;O
1843;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé;2;18;11136;16483;4;6904;24;34;1240;4;Normal;O
27;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;5;772;0;2;386;48;30;384;4;Normal;N
31;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;1;12796;0;1;12796;12;36;930;3;Rapide;N
36;Courrier;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;4;22;8251;0;5;1650;2276;39;1066;4;Normal;N
57;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;0;9504;0;1;9504;248;26;0;3;Rapide;N
139;Courrier;Célibataire;Mlle;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;10;3744;6134;3;3292;14;22;1116;3;Normal;N
144;Autre;Célibataire;Mme;M.;Oui;Oui;Propriétaire;Appartement;Employé de bureau;2;2;7680;4449;4;3032;56;25;0;4;Normal;N
200;Autre;Célibataire;M.;Aucun;Oui;Non;Propriétaire;Appartement;Employé de bureau;12;2;6258;0;13;481;2;21;0;4;Normal;O
287;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;1;9600;0;1;9600;;44;496;4;Normal;N
421;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;3;7027;6283;4;3327;;43;992;1;Rapide;N
529;Courrier;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;12;6326;6715;2;6520;1448;25;806;4;Normal;N
570;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;7;2438;0;1;2438;1356;24;0;2;Lent;N
715;TV;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;20;9700;4920;3;4873;224;44;868;4;Normal;N
802;Autre;Divorcé;Mlle;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;11;6624;6552;3;4392;24;30;744;4;Normal;N
851;TV;Célibataire;Mlle;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;3;6168;5659;3;3942;224;22;1401;4;Normal;N
893;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;5;7872;10152;3;6008;264;35;173;3;Rapide;N
903;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;10;9120;0;1;9120;112;30;0;1;Rapide;N
926;Courrier;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;13;10128;0;1;10128;98;38;0;4;Normal;N
940;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;20;6758;6691;4;3362;764;40;2380;4;Normal;N
1037;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;3;8956;6264;2;7610;392;32;0;4;Normal;N
1095;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;3;6388;3763;3;3383;68;25;0;3;Rapide;N
1124;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;13;7545;5740;4;3321;2;31;372;4;Normal;N
1287;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;7;8438;0;1;8438;168;29;372;4;Normal;N
1296;Autre;Célibataire;Mlle;Aucun;Non;Oui;Propriétaire;Appartement;Employé de bureau;0;3;3580;0;1;3580;114;36;496;4;Normal;N
1302;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;30;8140;6604;2;7372;16;48;248;4;Normal;N
1311;TV;Marié;Mme;M.;Non;Non;Propriétaire;Appartement;Employé de bureau;1;17;3835;5097;3;2977;14;46;744;4;Normal;N
1320;TV;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;26;10627;6220;3;5615;222;48;1643;4;Normal;N
1429;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;21;6988;6283;3;4423;252;44;248;4;Normal;N
1440;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;2;6158;0;1;6158;128;22;124;3;Normal;N
1705;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;20;7972;5409;4;3345;12;37;248;3;Rapide;N
1763;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;7;7056;7824;2;7440;168;22;496;4;Normal;N
1781;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;2;7737;4886;3;4207;34;36;0;4;Normal;N
1856;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;5;5697;0;1;5697;16;52;0;1;Rapide;N
124;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;10;12768;0;1;12768;;46;0;3;Rapide;O
135;Autre;Marié;M.;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;15;8635;10204;3;6279;128;42;1302;3;Rapide;O
145;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;3;1;4608;6921;5;2305;;26;0;3;Rapide;O
147;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;0;7872;0;1;7872;;23;310;4;Normal;O
149;Autre;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;23;4795;3072;4;1966;348;41;2976;3;Rapide;O
184;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;14;5952;10041;3;5331;18;46;1364;4;Normal;O
206;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;16;10368;14414;2;12391;1256;56;744;4;Normal;O
305;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;2;6926;0;1;6926;;20;0;3;Rapide;O
326;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;16;7800;0;2;3900;256;35;0;4;Normal;O
362;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;25;10027;0;2;5013;;44;0;4;Normal;O
408;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;2;6;8448;0;3;2816;112;34;372;4;Normal;O
410;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;10;9600;0;1;9600;146;44;0;4;Normal;O
418;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;8;9120;0;1;9120;184;31;248;4;Normal;O
435;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;15;7516;4459;4;2993;876;35;372;3;Normal;O
483;TV;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé de bureau;4;2;13228;13228;6;4409;34;39;868;4;Normal;O
497;Courrier;Célibataire;Mlle;Aucun;Non;Oui;Propriétaire;Appartement;Employé de bureau;0;4;9710;0;1;9710;8;27;248;3;Normal;O
498;Autre;Célibataire;M.;Mme;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;18;9888;0;2;4944;132;40;744;4;Normal;O
512;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;4;8548;0;1;8548;128;24;124;4;Normal;O
541;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;4;0;6081;4094;6;1695;256;39;322;4;Normal;O
587;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;12;4896;7003;4;2974;;29;744;4;Normal;O
590;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;4;8750;0;2;4375;812;45;682;3;Rapide;O
653;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;6;9508;0;1;9508;;31;1116;4;Normal;O
659;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;20;11347;13449;2;12398;1636;42;744;4;Normal;O
734;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;4;5601;8414;4;3503;224;42;930;4;Normal;O
775;TV;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;4;7824;0;1;7824;1492;40;558;3;Normal;O
783;Courrier;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;4;6475;0;2;3237;94;27;198;2;Lent;O
810;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;26;9355;15633;2;12494;52;43;0;3;Rapide;O
812;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;22;10080;0;1;10080;22;49;496;1;Rapide;O
838;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;7;9633;0;1;9633;176;43;0;4;Normal;O
894;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;2;9600;0;1;9600;;25;0;1;Rapide;O
932;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;5;5649;0;1;5649;;23;558;1;Rapide;O
938;Courrier;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;12;6326;10468;2;8397;1448;25;806;4;Normal;O
1021;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;2;6;7104;0;3;2368;;32;124;4;Normal;O
1032;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;3;5760;0;1;5760;2;28;248;3;Normal;O
1057;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;2;11808;0;1;11808;12;31;372;4;Normal;O
1096;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;17;8832;0;2;4416;1332;36;248;4;Normal;O
1169;Autre;Concubin;Mlle;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;11;6432;3585;3;3339;1644;31;0;3;Rapide;O
1189;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;7;9614;7833;2;8723;2416;30;0;4;Normal;O
1234;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;4;8774;0;1;8774;2;40;0;3;Normal;O
1251;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;6;5184;0;1;5184;12;24;0;4;Normal;O
1275;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;16;8035;10819;2;9427;272;41;496;4;Normal;O
1281;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;28;7411;8678;2;8044;136;49;0;3;Rapide;O
1327;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;15;14496;21864;3;12120;224;32;1550;4;Normal;O
1328;Courrier;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;11;9595;13982;2;11788;312;40;0;1;Rapide;O
1402;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;5;7372;0;1;7372;168;32;1450;3;Normal;O
1456;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;9;10900;0;2;5450;4;36;620;4;Normal;O
1474;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;6;8256;0;1;8256;14;28;0;3;Rapide;O
1533;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;12;4896;3441;4;2084;;29;744;4;Normal;O
1554;Courrier;Concubin;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;12;6326;4272;2;5299;1448;25;806;4;Normal;O
1590;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;7;12177;0;1;12177;12;49;0;4;Normal;O
1592;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;3;3;7156;8136;5;3058;192;36;744;3;Rapide;O
1601;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;8;6566;4344;2;5455;156;28;155;4;Normal;O
1621;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;25;7166;0;1;7166;72;49;744;4;Normal;O
1624;Courrier;Célibataire;Mlle;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;1;10;3744;4022;3;2588;14;22;1116;3;Normal;O
1628;Autre;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;1;10080;0;1;10080;28;37;0;4;Normal;O
1686;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;12;4896;7694;4;3147;;29;744;4;Normal;O
1727;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;15;8160;0;1;8160;12;44;0;2;Lent;O
1803;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;6;11520;7574;4;4773;;42;930;4;Normal;O
1821;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;11;7857;4464;2;6160;36;37;1302;4;Normal;O
1826;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;11;8064;0;2;4032;12;37;744;2;Lent;O
1877;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;26;8222;0;1;8222;996;56;372;3;Normal;O
1803;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;2;6;11520;7574;4;4773;;42;930;4;Normal;O
1821;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Employé de bureau;0;11;7857;4464;2;6160;36;37;1302;4;Normal;O
1826;TV;Divorcé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;1;11;8064;0;2;4032;12;37;744;2;Lent;O
1877;Autre;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Employé de bureau;0;26;8222;0;1;8222;996;56;372;3;Normal;O
1622;Autre;Célibataire;M.;Mme;Oui;Non;Propriétaire;Appartement;Enseignant;0;1;7516;4785;2;6150;32;34;930;4;Normal;N
122;Autre;Marié;M.;Mme;Oui;Non;Propriétaire;Appartement;Enseignant;3;23;16704;13612;5;6063;;44;2356;3;Rapide;O
142;Courrier;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Enseignant;0;8;8448;0;1;8448;;32;372;3;Normal;O
143;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Enseignant;1;32;13857;12225;3;8694;;53;1500;3;Normal;O
302;Autre;Séparé;Mme;Aucun;Non;Non;Propriétaire;Appartement;Enseignant;2;5;11520;0;3;3840;32;42;316;3;Normal;O
319;Autre;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Enseignant;2;4;7392;8088;4;3870;;53;496;4;Normal;O
752;Autre;Célibataire;M.;Aucun;Non;Non;Propriétaire;Appartement;Enseignant;0;30;59870;0;1;59870;288;52;372;4;Normal;O
763;TV;Célibataire;Mlle;Aucun;Non;Non;Propriétaire;Appartement;Enseignant;1;23;11155;0;2;5577;;45;1054;4;Normal;O
832;TV;Marié;Mme;M.;Oui;Non;Propriétaire;Appartement;Enseignant;3;21;11179;13934;5;5022;8;39;496;4;Normal;O
897;Courrier;Concubin;M.;Mme;Oui;Non;Propriétaire;Appartement;Enseignant;2;4;12086;8452;4;5134;212;42;0;1;Rapide;O
929;Autre;Célibataire;Mme;Aucun;Non;Non;Propriétaire;Appartement;Enseignant;1;4;10588;0;2;5294;;32;2387;3;Rapide;O
